Threads/Proc,Dim,CheckSym,MatTranspose,Version
54,128,0.000958,0.000134,OMP
54,128,0.000927,0.000123,OMP
54,128,0.000919,0.000099,OMP
54,128,0.000911,0.000166,OMP
55,128,0.001024,0.000155,OMP
55,128,0.000962,0.000112,OMP
55,128,0.001006,0.000133,OMP
55,128,0.001077,0.000128,OMP
55,128,0.001020,0.000131,OMP
56,128,0.000999,0.000181,OMP
56,128,0.001004,0.000159,OMP
56,128,0.001015,0.000142,OMP
56,128,0.001022,0.000143,OMP
56,128,0.001063,0.000120,OMP
57,128,0.001043,0.000138,OMP
57,128,0.001104,0.000115,OMP
57,128,0.001086,0.000116,OMP
57,128,0.000951,0.000123,OMP
57,128,0.001031,0.000107,OMP
58,128,0.001066,0.000126,OMP
58,128,0.001035,0.000153,OMP
58,128,0.001016,0.000147,OMP
58,128,0.001012,0.000119,OMP
58,128,0.001072,0.000121,OMP
59,128,0.001274,0.000107,OMP
59,128,0.001015,0.000140,OMP
59,128,0.001013,0.000127,OMP
59,128,0.001115,0.000134,OMP
59,128,0.001033,0.000129,OMP
60,128,0.001057,0.000147,OMP
60,128,0.001171,0.000126,OMP
60,128,0.001056,0.000148,OMP
60,128,0.001042,0.000106,OMP
60,128,0.001394,0.000126,OMP
61,128,0.001072,0.000120,OMP
61,128,0.001191,0.000133,OMP
61,128,0.001118,0.000124,OMP
61,128,0.001148,0.000105,OMP
61,128,0.001117,0.000126,OMP
62,128,0.001082,0.000157,OMP
62,128,0.001176,0.000176,OMP
62,128,0.001105,0.000125,OMP
62,128,0.001210,0.000141,OMP
62,128,0.001428,0.000117,OMP
63,128,0.001139,0.000123,OMP
63,128,0.001097,0.000113,OMP
63,128,0.001201,0.000161,OMP
63,128,0.001107,0.000132,OMP
63,128,0.001189,0.000128,OMP
64,128,0.001162,0.000136,OMP
64,128,0.001124,0.000097,OMP
64,128,0.001114,0.000134,OMP
64,128,0.001127,0.000123,OMP
64,128,0.001171,0.000127,OMP
65,128,0.001200,0.000125,OMP
65,128,0.001179,0.000161,OMP
65,128,0.001226,0.000110,OMP
65,128,0.001187,0.000142,OMP
65,128,0.001142,0.000131,OMP
66,128,0.001253,0.000123,OMP
66,128,0.001205,0.000136,OMP
66,128,0.001309,0.000129,OMP
66,128,0.001366,0.000147,OMP
66,128,0.001547,0.000170,OMP
67,128,0.001346,0.000146,OMP
67,128,0.001237,0.000125,OMP
67,128,0.001264,0.000150,OMP
67,128,0.001200,0.000168,OMP
67,128,0.001125,0.000139,OMP
68,128,0.001280,0.000169,OMP
68,128,0.001217,0.000141,OMP
68,128,0.001607,0.000119,OMP
68,128,0.001301,0.000174,OMP
68,128,0.001178,0.000144,OMP
69,128,0.001208,0.000141,OMP
69,128,0.001192,0.000192,OMP
69,128,0.001191,0.000147,OMP
69,128,0.001229,0.000122,OMP
69,128,0.001185,0.000169,OMP
70,128,0.001331,0.000154,OMP
70,128,0.001371,0.000161,OMP
70,128,0.001306,0.000147,OMP
70,128,0.001320,0.000150,OMP
70,128,0.001235,0.000142,OMP
71,128,0.001340,0.000121,OMP
71,128,0.001293,0.000125,OMP
71,128,0.001240,0.000163,OMP
71,128,0.001261,0.000135,OMP
71,128,0.001300,0.000166,OMP
72,128,0.001228,0.000163,OMP
72,128,0.001520,0.000180,OMP
72,128,0.001314,0.000151,OMP
72,128,0.001308,0.000183,OMP
72,128,0.001464,0.000126,OMP
73,128,0.001373,0.000153,OMP
73,128,0.001356,0.000139,OMP
73,128,0.001650,0.000149,OMP
73,128,0.001284,0.000132,OMP
73,128,0.001361,0.000151,OMP
74,128,0.001402,0.000202,OMP
74,128,0.001462,0.000136,OMP
74,128,0.001350,0.000165,OMP
74,128,0.001361,0.000147,OMP
74,128,0.001299,0.000171,OMP
75,128,0.001341,0.000152,OMP
75,128,0.001414,0.000160,OMP
75,128,0.001400,0.000140,OMP
75,128,0.001722,0.000139,OMP
75,128,0.001344,0.000116,OMP
76,128,0.001361,0.000166,OMP
76,128,0.001422,0.000193,OMP
76,128,0.001381,0.000137,OMP
76,128,0.001311,0.000169,OMP
76,128,0.001463,0.000127,OMP
77,128,0.001418,0.000142,OMP
77,128,0.001380,0.000119,OMP
77,128,0.001382,0.000160,OMP
77,128,0.001575,0.000153,OMP
77,128,0.001539,0.000126,OMP
78,128,0.001436,0.000167,OMP
78,128,0.001495,0.000151,OMP
78,128,0.001474,0.000150,OMP
78,128,0.001434,0.000153,OMP
78,128,0.001484,0.000164,OMP
79,128,0.001480,0.000150,OMP
79,128,0.001447,0.000148,OMP
79,128,0.001377,0.000158,OMP
79,128,0.001412,0.000161,OMP
79,128,0.001512,0.000159,OMP
80,128,0.001510,0.000141,OMP
80,128,0.001455,0.000158,OMP
80,128,0.001482,0.000149,OMP
80,128,0.001483,0.000203,OMP
80,128,0.001437,0.000209,OMP
81,128,0.001545,0.000144,OMP
81,128,0.001524,0.000177,OMP
81,128,0.001493,0.000163,OMP
81,128,0.001517,0.000172,OMP
81,128,0.001659,0.000165,OMP
82,128,0.001482,0.000161,OMP
82,128,0.001479,0.000153,OMP
82,128,0.001530,0.000170,OMP
82,128,0.001497,0.000182,OMP
82,128,0.001576,0.000146,OMP
83,128,0.001514,0.000182,OMP
83,128,0.001546,0.000139,OMP
83,128,0.001446,0.000153,OMP
83,128,0.001508,0.000174,OMP
83,128,0.001588,0.000157,OMP
84,128,0.001761,0.000133,OMP
84,128,0.001533,0.000171,OMP
84,128,0.001510,0.000150,OMP
84,128,0.001463,0.000158,OMP
84,128,0.001567,0.000186,OMP
85,128,0.001622,0.000155,OMP
85,128,0.005968,0.000158,OMP
85,128,0.001813,0.000183,OMP
85,128,0.001722,0.000187,OMP
85,128,0.001504,0.000170,OMP
86,128,0.001529,0.000193,OMP
86,128,0.001707,0.000177,OMP
86,128,0.001539,0.000166,OMP
86,128,0.001555,0.000160,OMP
86,128,0.009729,0.004815,OMP
87,128,0.002978,0.000198,OMP
87,128,0.002037,0.000192,OMP
87,128,0.001575,0.000177,OMP
87,128,0.002071,0.000171,OMP
87,128,0.002284,0.000184,OMP
88,128,0.001900,0.000127,OMP
88,128,0.002531,0.000168,OMP
88,128,0.001551,0.000196,OMP
88,128,0.009947,0.004848,OMP
88,128,0.001894,0.000173,OMP
89,128,0.002023,0.000173,OMP
89,128,0.001809,0.000163,OMP
89,128,0.001583,0.000184,OMP
89,128,0.001640,0.000155,OMP
89,128,0.007369,0.000168,OMP
90,128,0.002897,0.000222,OMP
90,128,0.001760,0.000159,OMP
90,128,0.002124,0.000168,OMP
90,128,0.001666,0.000155,OMP
90,128,0.009761,0.009552,OMP
91,128,0.004096,0.000172,OMP
91,128,0.009774,0.004865,OMP
91,128,0.004033,0.000204,OMP
91,128,0.008571,0.000183,OMP
91,128,0.002768,0.000159,OMP
92,128,0.004526,0.000188,OMP
92,128,0.007126,0.000189,OMP
92,128,0.004699,0.000158,OMP
92,128,0.009922,0.004865,OMP
92,128,0.004021,0.000167,OMP
93,128,0.008002,0.000196,OMP
93,128,0.001899,0.000174,OMP
93,128,0.011023,0.000220,OMP
93,128,0.008201,0.000175,OMP
93,128,0.001797,0.000211,OMP
94,128,0.009973,0.009559,OMP
94,128,0.010281,0.004930,OMP
94,128,0.009650,0.000241,OMP
94,128,0.009657,0.009525,OMP
94,128,0.009683,0.000256,OMP
95,128,0.005329,0.000169,OMP
95,128,0.009641,0.000246,OMP
95,128,0.009773,0.009513,OMP
95,128,0.010141,0.009529,OMP
95,128,0.010162,0.000293,OMP
96,128,0.010237,0.009505,OMP
96,128,0.010278,0.009479,OMP
96,128,0.004539,0.000151,OMP
96,128,0.010535,0.009517,OMP
96,128,0.010307,0.009424,OMP
1,128,0.000069,0.000056,MPI DT
1,128,0.000062,0.000059,MPI DT
1,128,0.000069,0.000063,MPI DT
1,128,0.000062,0.000063,MPI DT
1,128,0.000061,0.000062,MPI DT
2,128,0.000475,0.000121,MPI DT
2,128,0.000179,0.000124,MPI DT
2,128,0.000185,0.000113,MPI DT
2,128,0.000669,0.000109,MPI DT
2,128,0.000180,0.000113,MPI DT
3,128,0.000897,0.000119,MPI DT
3,128,0.000507,0.000126,MPI DT
3,128,0.000312,0.000119,MPI DT
3,128,0.000249,0.000123,MPI DT
3,128,0.000550,0.000122,MPI DT
4,128,0.000698,0.000124,MPI DT
4,128,0.000354,0.000146,MPI DT
4,128,0.000332,0.000128,MPI DT
4,128,0.001098,0.000135,MPI DT
4,128,0.000583,0.000160,MPI DT
5,128,0.000439,0.000152,MPI DT
5,128,0.000613,0.000131,MPI DT
5,128,0.000385,0.000147,MPI DT
5,128,0.000452,0.000131,MPI DT
5,128,0.000463,0.000140,MPI DT
6,128,0.000875,0.000140,MPI DT
6,128,0.000974,0.000127,MPI DT
6,128,0.000998,0.000134,MPI DT
6,128,0.000370,0.000130,MPI DT
6,128,0.000334,0.000115,MPI DT
7,128,0.001077,0.000152,MPI DT
7,128,0.000366,0.000144,MPI DT
7,128,0.000569,0.000133,MPI DT
7,128,0.000372,0.000137,MPI DT
7,128,0.000407,0.000139,MPI DT
8,128,0.000791,0.000143,MPI DT
8,128,0.000415,0.000139,MPI DT
8,128,0.000415,0.000129,MPI DT
8,128,0.000673,0.000140,MPI DT
8,128,0.000665,0.000152,MPI DT
9,128,0.000261,0.000168,MPI DT
9,128,0.000234,0.000174,MPI DT
9,128,0.000241,0.000154,MPI DT
9,128,0.000414,0.000176,MPI DT
9,128,0.000342,0.000161,MPI DT
10,128,0.000426,0.000178,MPI DT
10,128,0.000847,0.000205,MPI DT
10,128,0.000276,0.000203,MPI DT
10,128,0.000277,0.000203,MPI DT
10,128,0.000496,0.000202,MPI DT
11,128,0.000276,0.000540,MPI DT
11,128,0.000383,0.000199,MPI DT
11,128,0.000590,0.000234,MPI DT
11,128,0.000834,0.000212,MPI DT
11,128,0.000909,0.000188,MPI DT
12,128,0.000242,0.000172,MPI DT
12,128,0.000409,0.000193,MPI DT
12,128,0.000682,0.000204,MPI DT
12,128,0.000320,0.000178,MPI DT
12,128,0.000273,0.000185,MPI DT
13,128,0.000355,0.000194,MPI DT
13,128,0.000423,0.000186,MPI DT
13,128,0.000272,0.000180,MPI DT
13,128,0.000268,0.000192,MPI DT
13,128,0.000725,0.000196,MPI DT
14,128,0.000328,0.000244,MPI DT
14,128,0.000367,0.000246,MPI DT
14,128,0.000689,0.000241,MPI DT
14,128,0.001169,0.000239,MPI DT
14,128,0.000419,0.000264,MPI DT
15,128,0.000718,0.000200,MPI DT
15,128,0.000276,0.000212,MPI DT
15,128,0.000305,0.000234,MPI DT
15,128,0.000340,0.000217,MPI DT
15,128,0.000807,0.000216,MPI DT
16,128,0.000586,0.000166,MPI DT
16,128,0.000847,0.000152,MPI DT
16,128,0.000574,0.000148,MPI DT
16,128,0.000531,0.000167,MPI DT
16,128,0.000559,0.000152,MPI DT
17,128,0.001360,0.000237,MPI DT
17,128,0.000954,0.000238,MPI DT
17,128,0.001069,0.000241,MPI DT
17,128,0.000328,0.000255,MPI DT
17,128,0.001192,0.000222,MPI DT
18,128,0.000602,0.000218,MPI DT
18,128,0.001343,0.000235,MPI DT
18,128,0.000892,0.000246,MPI DT
18,128,0.000334,0.000260,MPI DT
18,128,0.000663,0.000254,MPI DT
19,128,0.000991,0.000269,MPI DT
19,128,0.000373,0.000269,MPI DT
19,128,0.000847,0.000274,MPI DT
19,128,0.000341,0.000242,MPI DT
19,128,0.000660,0.000263,MPI DT
20,128,0.000389,0.000263,MPI DT
20,128,0.000547,0.000254,MPI DT
20,128,0.000921,0.000235,MPI DT
20,128,0.002232,0.000273,MPI DT
20,128,0.000334,0.000259,MPI DT
21,128,0.000443,0.000264,MPI DT
21,128,0.000784,0.000262,MPI DT
21,128,0.000364,0.000281,MPI DT
21,128,0.000350,0.000286,MPI DT
21,128,0.000339,0.000250,MPI DT
22,128,0.000332,0.000242,MPI DT
22,128,0.000500,0.000223,MPI DT
22,128,0.000304,0.000219,MPI DT
22,128,0.000373,0.000216,MPI DT
22,128,0.000687,0.000217,MPI DT
23,128,0.000361,0.000310,MPI DT
23,128,0.000382,0.000304,MPI DT
23,128,0.000671,0.000309,MPI DT
23,128,0.000425,0.000296,MPI DT
23,128,0.000774,0.000256,MPI DT
24,128,0.000749,0.000346,MPI DT
24,128,0.000718,0.000305,MPI DT
24,128,0.000475,0.000325,MPI DT
24,128,0.000485,0.000350,MPI DT
24,128,0.001257,0.000335,MPI DT
25,128,0.001299,0.000338,MPI DT
25,128,0.000587,0.000380,MPI DT
25,128,0.000555,0.000336,MPI DT
25,128,0.001062,0.000333,MPI DT
25,128,0.000414,0.000330,MPI DT
26,128,0.000402,0.000242,MPI DT
26,128,0.000334,0.000242,MPI DT
26,128,0.000514,0.000230,MPI DT
26,128,0.000577,0.000246,MPI DT
26,128,0.000790,0.000242,MPI DT
27,128,0.001935,0.000373,MPI DT
27,128,0.000418,0.000355,MPI DT
27,128,0.000431,0.000414,MPI DT
27,128,0.001343,0.000370,MPI DT
27,128,0.000832,0.000383,MPI DT
28,128,0.000435,0.000409,MPI DT
28,128,0.000882,0.000381,MPI DT
28,128,0.000661,0.000383,MPI DT
28,128,0.000706,0.000398,MPI DT
28,128,0.000803,0.000377,MPI DT
29,128,0.000857,0.000412,MPI DT
29,128,0.000783,0.000432,MPI DT
29,128,0.000791,0.000416,MPI DT
29,128,0.000453,0.000413,MPI DT
29,128,0.000808,0.000402,MPI DT
30,128,0.002330,0.000518,MPI DT
30,128,0.000696,0.000443,MPI DT
30,128,0.000462,0.000435,MPI DT
30,128,0.000881,0.000435,MPI DT
30,128,0.000546,0.000451,MPI DT
31,128,0.000554,0.000468,MPI DT
31,128,0.000504,0.000459,MPI DT
31,128,0.000539,0.000527,MPI DT
31,128,0.000602,0.000536,MPI DT
31,128,0.001348,0.000453,MPI DT
32,128,0.001752,0.000197,MPI DT
32,128,0.000959,0.000230,MPI DT
32,128,0.001709,0.000228,MPI DT
32,128,0.000722,0.000200,MPI DT
32,128,0.001421,0.000216,MPI DT
33,128,0.000715,0.000898,MPI DT
33,128,0.000585,0.000543,MPI DT
33,128,0.000704,0.000556,MPI DT
33,128,0.000564,0.000503,MPI DT
33,128,0.000578,0.000564,MPI DT
34,128,0.001590,0.000567,MPI DT
34,128,0.000603,0.000509,MPI DT
34,128,0.000764,0.000539,MPI DT
34,128,0.000591,0.000625,MPI DT
34,128,0.000887,0.000515,MPI DT
35,128,0.001180,0.000601,MPI DT
35,128,0.000616,0.000587,MPI DT
35,128,0.000667,0.000592,MPI DT
35,128,0.000652,0.000567,MPI DT
35,128,0.000593,0.000563,MPI DT
36,128,0.000640,0.000571,MPI DT
36,128,0.000617,0.000526,MPI DT
36,128,0.000761,0.001127,MPI DT
36,128,0.001016,0.000573,MPI DT
36,128,0.000633,0.000591,MPI DT
37,128,0.000680,0.000645,MPI DT
37,128,0.001536,0.001080,MPI DT
37,128,0.000946,0.000661,MPI DT
37,128,0.001544,0.000599,MPI DT
37,128,0.001054,0.000606,MPI DT
38,128,0.001095,0.001120,MPI DT
38,128,0.000723,0.000737,MPI DT
38,128,0.000868,0.000706,MPI DT
38,128,0.000665,0.001072,MPI DT
38,128,0.000762,0.001251,MPI DT
39,128,0.000486,0.000343,MPI DT
39,128,0.001353,0.000310,MPI DT
39,128,0.000600,0.000307,MPI DT
39,128,0.000550,0.000285,MPI DT
39,128,0.000583,0.000770,MPI DT
40,128,0.000481,0.000773,MPI DT
40,128,0.000423,0.000311,MPI DT
40,128,0.000456,0.000324,MPI DT
40,128,0.000669,0.000338,MPI DT
40,128,0.000910,0.000319,MPI DT
41,128,0.000747,0.001221,MPI DT
41,128,0.000737,0.000738,MPI DT
41,128,0.000686,0.000733,MPI DT
41,128,0.000868,0.000794,MPI DT
41,128,0.000869,0.000763,MPI DT
42,128,0.001605,0.000741,MPI DT
42,128,0.001234,0.001224,MPI DT
42,128,0.000844,0.000757,MPI DT
42,128,0.000816,0.001342,MPI DT
42,128,0.001045,0.000734,MPI DT
43,128,0.000769,0.000314,MPI DT
43,128,0.001370,0.000321,MPI DT
43,128,0.000779,0.000341,MPI DT
43,128,0.000970,0.000332,MPI DT
43,128,0.000703,0.000305,MPI DT
44,128,0.000771,0.000803,MPI DT
44,128,0.000893,0.000809,MPI DT
44,128,0.000862,0.000815,MPI DT
44,128,0.000528,0.000388,MPI DT
44,128,0.000503,0.000794,MPI DT
45,128,0.000890,0.000881,MPI DT
45,128,0.001047,0.001367,MPI DT
45,128,0.001110,0.001263,MPI DT
45,128,0.000926,0.000746,MPI DT
45,128,0.000872,0.001235,MPI DT
46,128,0.000615,0.000806,MPI DT
46,128,0.000622,0.000347,MPI DT
46,128,0.001494,0.000351,MPI DT
46,128,0.000950,0.000831,MPI DT
46,128,0.000623,0.000798,MPI DT
47,128,0.000965,0.001503,MPI DT
47,128,0.001012,0.000957,MPI DT
47,128,0.001011,0.001370,MPI DT
47,128,0.000974,0.001414,MPI DT
47,128,0.000930,0.001447,MPI DT
48,128,0.000654,0.000381,MPI DT
48,128,0.000708,0.000803,MPI DT
48,128,0.000495,0.000465,MPI DT
48,128,0.000722,0.000784,MPI DT
48,128,0.000540,0.000393,MPI DT
49,128,0.001341,0.000993,MPI DT
49,128,0.001060,0.001390,MPI DT
49,128,0.001006,0.000868,MPI DT
49,128,0.001252,0.001135,MPI DT
49,128,0.001154,0.001119,MPI DT
50,128,0.000642,0.000866,MPI DT
50,128,0.000587,0.000473,MPI DT
50,128,0.000594,0.000405,MPI DT
50,128,0.000602,0.000849,MPI DT
50,128,0.000570,0.000853,MPI DT
51,128,0.001037,0.000997,MPI DT
51,128,0.001123,0.001554,MPI DT
51,128,0.001173,0.001015,MPI DT
51,128,0.001553,0.001111,MPI DT
51,128,0.001581,0.001789,MPI DT
52,128,0.000865,0.000859,MPI DT
52,128,0.001209,0.000401,MPI DT
52,128,0.000573,0.000915,MPI DT
52,128,0.000863,0.000881,MPI DT
52,128,0.000656,0.000419,MPI DT
53,128,0.000645,0.000402,MPI DT
53,128,0.000572,0.000877,MPI DT
53,128,0.000956,0.000394,MPI DT
53,128,0.001299,0.000852,MPI DT
53,128,0.001792,0.000866,MPI DT
54,128,0.001803,0.001746,MPI DT
54,128,0.002083,0.001699,MPI DT
54,128,0.001680,0.001293,MPI DT
54,128,0.001283,0.001584,MPI DT
54,128,0.001208,0.001211,MPI DT
55,128,0.000941,0.000860,MPI DT
55,128,0.000854,0.000502,MPI DT
55,128,0.000689,0.000424,MPI DT
55,128,0.001020,0.000870,MPI DT
55,128,0.000833,0.000852,MPI DT
56,128,0.000674,0.000895,MPI DT
56,128,0.000721,0.000876,MPI DT
56,128,0.000741,0.000485,MPI DT
56,128,0.001259,0.000896,MPI DT
56,128,0.001382,0.000875,MPI DT
57,128,0.002191,0.001320,MPI DT
57,128,0.001316,0.001782,MPI DT
57,128,0.001288,0.001415,MPI DT
57,128,0.001735,0.001663,MPI DT
57,128,0.001387,0.002052,MPI DT
58,128,0.000633,0.000922,MPI DT
58,128,0.000937,0.000932,MPI DT
58,128,0.001242,0.000842,MPI DT
58,128,0.001070,0.000903,MPI DT
58,128,0.001386,0.000891,MPI DT
59,128,0.001627,0.000489,MPI DT
59,128,0.000690,0.000939,MPI DT
59,128,0.001353,0.000931,MPI DT
59,128,0.000859,0.000896,MPI DT
59,128,0.001074,0.000873,MPI DT
60,128,0.000701,0.000988,MPI DT
60,128,0.001302,0.000534,MPI DT
60,128,0.000775,0.000925,MPI DT
60,128,0.002192,0.000926,MPI DT
60,128,0.000667,0.000931,MPI DT
61,128,0.001487,0.000913,MPI DT
61,128,0.001559,0.000902,MPI DT
61,128,0.001167,0.001022,MPI DT
61,128,0.001852,0.000901,MPI DT
61,128,0.001178,0.000937,MPI DT
62,128,0.001883,0.000917,MPI DT
62,128,0.001860,0.000479,MPI DT
62,128,0.000772,0.000958,MPI DT
62,128,0.000929,0.000908,MPI DT
62,128,0.000760,0.003712,MPI DT
63,128,0.000984,0.000958,MPI DT
63,128,0.001427,0.000980,MPI DT
63,128,0.001254,0.000950,MPI DT
63,128,0.000772,0.000525,MPI DT
63,128,0.001025,0.000928,MPI DT
64,128,0.000998,0.003242,MPI DT
64,128,0.001557,0.000824,MPI DT
64,128,0.001256,0.000365,MPI DT
64,128,0.001209,0.000841,MPI DT
64,128,0.002252,0.000854,MPI DT
65,128,0.000965,0.000933,MPI DT
65,128,0.000758,0.001074,MPI DT
65,128,0.000857,0.000947,MPI DT
65,128,0.000799,0.000967,MPI DT
65,128,0.001541,0.000906,MPI DT
66,128,0.000819,0.001025,MPI DT
66,128,0.001128,0.000933,MPI DT
66,128,0.000965,0.000475,MPI DT
66,128,0.001384,0.000901,MPI DT
66,128,0.001472,0.001025,MPI DT
67,128,0.001200,0.000937,MPI DT
67,128,0.000794,0.000947,MPI DT
67,128,0.001336,0.000960,MPI DT
67,128,0.000751,0.001312,MPI DT
67,128,0.001508,0.001009,MPI DT
68,128,0.000718,0.000980,MPI DT
68,128,0.001061,0.000507,MPI DT
68,128,0.002057,0.000926,MPI DT
68,128,0.000826,0.000992,MPI DT
68,128,0.001849,0.001085,MPI DT
69,128,0.001061,0.001013,MPI DT
69,128,0.002137,0.000972,MPI DT
69,128,0.001013,0.001500,MPI DT
69,128,0.002002,0.001071,MPI DT
69,128,0.001304,0.000987,MPI DT
70,128,0.000871,0.000995,MPI DT
70,128,0.001046,0.000952,MPI DT
70,128,0.002378,0.000933,MPI DT
70,128,0.001148,0.000948,MPI DT
70,128,0.001247,0.000948,MPI DT
71,128,0.002221,0.000525,MPI DT
71,128,0.001806,0.001035,MPI DT
71,128,0.001314,0.000952,MPI DT
71,128,0.001131,0.001019,MPI DT
71,128,0.000833,0.001105,MPI DT
72,128,0.002944,0.002479,MPI DT
72,128,0.002434,0.002579,MPI DT
72,128,0.002109,0.002470,MPI DT
72,128,0.002897,0.002533,MPI DT
72,128,0.001997,0.002286,MPI DT
73,128,0.001352,0.000921,MPI DT
73,128,0.001833,0.000957,MPI DT
73,128,0.001494,0.000964,MPI DT
73,128,0.001549,0.001056,MPI DT
73,128,0.000833,0.000994,MPI DT
74,128,0.000776,0.001080,MPI DT
74,128,0.001776,0.001103,MPI DT
74,128,0.000929,0.001059,MPI DT
74,128,0.001430,0.000940,MPI DT
74,128,0.001409,0.001027,MPI DT
75,128,0.000858,0.001139,MPI DT
75,128,0.001256,0.000977,MPI DT
75,128,0.001530,0.001105,MPI DT
75,128,0.000793,0.001405,MPI DT
75,128,0.001267,0.000974,MPI DT
76,128,0.002133,0.000564,MPI DT
76,128,0.001310,0.001040,MPI DT
76,128,0.000844,0.001107,MPI DT
76,128,0.000951,0.001058,MPI DT
76,128,0.001601,0.000981,MPI DT
77,128,0.001578,0.001054,MPI DT
77,128,0.001734,0.000984,MPI DT
77,128,0.000983,0.000989,MPI DT
77,128,0.002447,0.001062,MPI DT
77,128,0.000851,0.001005,MPI DT
78,128,0.002321,0.002898,MPI DT
78,128,0.002186,0.002756,MPI DT
78,128,0.002558,0.003184,MPI DT
78,128,0.002691,0.002550,MPI DT
78,128,0.002518,0.002545,MPI DT
79,128,0.001498,0.000979,MPI DT
79,128,0.001414,0.000998,MPI DT
79,128,0.000917,0.001031,MPI DT
79,128,0.001750,0.000919,MPI DT
79,128,0.000993,0.001006,MPI DT
80,128,0.001318,0.001017,MPI DT
80,128,0.001174,0.001032,MPI DT
80,128,0.001433,0.001202,MPI DT
80,128,0.001116,0.001154,MPI DT
80,128,0.000848,0.001504,MPI DT
81,128,0.001354,0.001278,MPI DT
81,128,0.001862,0.001095,MPI DT
81,128,0.001446,0.001024,MPI DT
81,128,0.001193,0.001265,MPI DT
81,128,0.000902,0.001094,MPI DT
82,128,0.003345,0.002618,MPI DT
82,128,0.002712,0.002981,MPI DT
82,128,0.002948,0.002956,MPI DT
82,128,0.005476,0.002697,MPI DT
82,128,0.003133,0.002737,MPI DT
83,128,0.022183,0.001241,MPI DT
83,128,0.001639,0.001287,MPI DT
83,128,0.024790,0.013528,MPI DT
83,128,0.001557,0.001035,MPI DT
83,128,0.001051,0.001050,MPI DT
84,128,0.002777,0.003127,MPI DT
84,128,0.002459,0.002935,MPI DT
84,128,0.002779,0.002947,MPI DT
84,128,0.002863,0.003046,MPI DT
84,128,0.002765,0.003220,MPI DT
85,128,0.002280,0.001132,MPI DT
85,128,0.000968,0.001118,MPI DT
85,128,0.001145,0.001187,MPI DT
85,128,0.001642,0.000980,MPI DT
85,128,0.001077,0.001111,MPI DT
86,128,0.001650,0.001009,MPI DT
86,128,0.001034,0.001087,MPI DT
86,128,0.001043,0.001040,MPI DT
86,128,0.000933,0.001156,MPI DT
86,128,0.001534,0.001049,MPI DT
87,128,0.002890,0.003170,MPI DT
87,128,0.035686,0.008725,MPI DT
87,128,0.002950,0.003317,MPI DT
87,128,0.038711,0.014379,MPI DT
87,128,0.003195,0.003321,MPI DT
88,128,0.001760,0.001029,MPI DT
88,128,0.039262,0.026090,MPI DT
88,128,0.002173,0.001662,MPI DT
88,128,0.002915,0.001285,MPI DT
88,128,0.000988,0.001219,MPI DT
89,128,0.001009,0.001165,MPI DT
89,128,0.001627,0.001131,MPI DT
89,128,0.001148,0.001037,MPI DT
89,128,0.001730,0.001222,MPI DT
89,128,0.039086,0.008815,MPI DT
90,128,0.002302,0.001143,MPI DT
90,128,0.025596,0.009731,MPI DT
90,128,0.015683,0.001585,MPI DT
90,128,0.001154,0.001108,MPI DT
90,128,0.001371,0.001028,MPI DT
91,128,0.025226,0.039091,MPI DT
91,128,0.003488,0.002930,MPI DT
91,128,0.049016,0.026369,MPI DT
91,128,0.037163,0.005887,MPI DT
91,128,0.013933,0.003404,MPI DT
92,128,0.029690,0.026268,MPI DT
92,128,0.011668,0.003230,MPI DT
92,128,0.003118,0.003443,MPI DT
92,128,0.002962,0.003429,MPI DT
92,128,0.003369,0.003483,MPI DT
93,128,0.000988,0.001655,MPI DT
93,128,0.001024,0.001270,MPI DT
93,128,0.025808,0.026006,MPI DT
93,128,0.001475,0.001153,MPI DT
93,128,0.001016,0.001312,MPI DT
94,128,0.038567,0.038982,MPI DT
94,128,0.048647,0.042030,MPI DT
94,128,0.038450,0.039012,MPI DT
94,128,0.028560,0.038769,MPI DT
94,128,0.001530,0.001369,MPI DT
95,128,0.064491,0.064951,MPI DT
95,128,0.039910,0.040264,MPI DT
95,128,0.039132,0.026047,MPI DT
95,128,0.039121,0.024045,MPI DT
95,128,0.090168,0.052152,MPI DT
96,128,0.025996,0.025731,MPI DT
96,128,0.001131,0.001150,MPI DT
96,128,0.038523,0.004558,MPI DT
96,128,0.029214,0.025944,MPI DT
96,128,0.001222,0.001319,MPI DT
1,256,0.000172,0.000422,SEQ
1,256,0.000182,0.000456,SEQ
1,256,0.000173,0.000383,SEQ
1,256,0.000173,0.000404,SEQ
1,256,0.000173,0.000413,SEQ
1,256,0.000266,0.000260,OMP
1,256,0.000277,0.000250,OMP
1,256,0.000259,0.000240,OMP
1,256,0.000258,0.000245,OMP
1,256,0.000258,0.000237,OMP
2,256,0.000366,0.000414,OMP
2,256,0.000403,0.000499,OMP
2,256,0.000363,0.000498,OMP
2,256,0.000366,0.000498,OMP
2,256,0.000361,0.000498,OMP
3,256,0.000310,0.000366,OMP
3,256,0.000319,0.000375,OMP
3,256,0.000319,0.000400,OMP
3,256,0.000351,0.000375,OMP
3,256,0.000353,0.000398,OMP
4,256,0.000330,0.000308,OMP
4,256,0.000308,0.000343,OMP
4,256,0.000312,0.000424,OMP
4,256,0.000339,0.000339,OMP
4,256,0.000322,0.000337,OMP
5,256,0.000285,0.000299,OMP
5,256,0.000395,0.000307,OMP
5,256,0.000315,0.000262,OMP
